# timestamp tx ty tz qx qy qz qw
1403636622.713555574417 -0.005804781574 -0.067066511652 -0.015284444207 0.593381029069 0.527330871804 -0.419772643810 0.440013674210
1403636622.763555765152 -0.005662524776 -0.066877347096 -0.015363635412 0.593343759781 0.527336932254 -0.419795935176 0.440034447992
1403636622.813555479050 -0.004944484377 -0.066164750567 -0.014849827396 0.593384679181 0.527275731160 -0.419710477457 0.440134117010
1403636622.863555669785 -0.004790487502 -0.065824676643 -0.014835628249 0.593386537076 0.527197499254 -0.419716909434 0.440219184421
1403636622.913555622101 -0.007767864561 -0.064297581134 -0.015084627777 0.593093658083 0.527156166806 -0.419911022919 0.440478173548
1403636622.963555574417 0.050596651685 -0.017236991304 -0.033515600441 0.593469167342 0.529462564639 -0.417272896883 0.439712485139
1403636623.013555526733 0.050668255412 -0.018614700911 -0.033584089343 0.593335709986 0.529411923624 -0.417234439052 0.439989969487
1403636623.063555717468 0.050079691502 -0.018721870523 -0.033622421484 0.593376229933 0.529430921002 -0.417195680652 0.439949217164
1403636623.113555431366 0.051229434481 -0.022053215924 -0.033029539745 0.593746466513 0.529299366902 -0.417158257462 0.439643380402
1403636623.163555622101 0.050322743194 -0.022245011797 -0.033236306074 0.593761475159 0.529394189148 -0.417045088162 0.439616307196
1403636623.213555574417 0.050419539526 -0.027725247216 -0.033088025498 0.594206936640 0.529195615520 -0.417021141861 0.439276091091
1403636623.263555765152 0.049092709305 -0.027854491503 -0.033322676206 0.594282126590 0.529214566451 -0.417031636266 0.439141561487
1403636623.313555479050 0.048008651711 -0.033360034810 -0.032682808852 0.594657418278 0.528886900323 -0.417072341266 0.438989594073
1403636623.363555669785 0.046587219771 -0.033362120105 -0.033062510334 0.594869649535 0.528866757334 -0.417093986494 0.438705663834
1403636623.413555622101 0.045173863233 -0.038079440392 -0.033051854638 0.595195660518 0.528695307595 -0.417040756998 0.438520700116
1403636623.463555574417 0.043704304142 -0.037912334370 -0.033413203640 0.595196894160 0.528566495291 -0.417178785999 0.438543016989
1403636623.513555526733 0.043231134669 -0.039994252520 -0.032352234019 0.595676021365 0.528495363359 -0.417044356993 0.438105846548
1403636623.563555717468 0.041886513666 -0.039220835471 -0.033068459218 0.595856191438 0.528506387428 -0.417018504269 0.437872087111
1403636623.613555431366 0.041375769985 -0.039204774723 -0.033090229683 0.596186695600 0.528397753452 -0.416951296193 0.437617246849
1403636623.663555622101 0.038376257857 -0.038236050140 -0.033602694765 0.596182684845 0.528477690880 -0.416890535346 0.437584069720
1403636623.713555574417 0.035461887650 -0.035079266852 -0.034078891177 0.596063242595 0.528562189374 -0.416870667058 0.437663649094
1403636623.763555765152 0.031806777731 -0.034035335548 -0.034583655687 0.596169670775 0.528447328169 -0.416796710025 0.437727823552
1403636623.813555479050 0.022511178055 -0.045040172675 -0.019155938663 0.594704199352 0.528925210860 -0.417155850034 0.438800676130
1403636623.863555669785 0.018829651494 -0.044029306591 -0.019707572343 0.594853484820 0.528726003733 -0.417159128385 0.438835283653
1403636623.913555622101 0.023045728295 -0.058298571066 -0.014361839741 0.596039398553 0.527838489819 -0.417071054644 0.438378032543
1403636623.963555574417 0.018457064375 -0.056359358578 -0.015228974373 0.596271727111 0.527557462868 -0.417129993790 0.438344292881
1403636624.013555526733 0.013870059326 -0.054419275578 -0.016044761462 0.595939968204 0.527869915655 -0.417074159535 0.438472407218
1403636624.063555717468 0.008762149428 -0.052276542075 -0.016661859700 0.596228005447 0.527747139241 -0.416931981428 0.438363827667
1403636624.113555431366 0.003580816094 -0.050133928855 -0.017419613942 0.596652527298 0.527756408814 -0.416245232940 0.438427691507
1403636624.163555622101 -0.001239393375 -0.048023799049 -0.018139782722 0.597009739485 0.527379773768 -0.416268386570 0.438372644587
1403636624.213555574417 -0.006411463863 -0.045739090349 -0.018732858458 0.596990421052 0.527698285346 -0.416068638571 0.438205254205
1403636624.263555765152 -0.012053928487 -0.043233961653 -0.018889561755 0.597115129304 0.527705034181 -0.415994901611 0.438097205069
1403636624.313555479050 -0.018487268408 -0.040568257393 -0.019515731278 0.598369560585 0.528844616590 -0.413592652772 0.437285213610
1403636624.363555669785 -0.024268171071 -0.036981943427 -0.020174906904 0.600981758746 0.530482344741 -0.409936033940 0.435157276913
1403636624.413555622101 -0.027181100694 -0.037091559422 -0.020559815667 0.602598140647 0.530953158559 -0.405978142986 0.436057303255
1403636624.463555574417 -0.027114079189 -0.031756872792 -0.020176620257 0.605100787415 0.531805065598 -0.403831099328 0.433539908762
1403636624.513555526733 -0.017550604966 -0.019207251170 -0.019888532580 0.605929837971 0.533068448914 -0.403451100858 0.431177770121
1403636624.563555717468 -0.018809303443 -0.013554152027 -0.019887642842 0.608144278654 0.533776978213 -0.400533196897 0.429902119154
1403636624.613555431366 -0.022097977477 -0.014908294369 -0.020383418298 0.607625935203 0.535133662787 -0.398277212510 0.431042860764
1403636624.663555622101 -0.024977199929 -0.009972514812 -0.020622610119 0.606460833626 0.534888192258 -0.397069690646 0.434091626078
1403636624.713555574417 -0.018344852967 -0.002913510584 -0.024225789179 0.604990838914 0.536537990962 -0.394429325829 0.436507246230
1403636624.763555765152 -0.017941469651 0.004922744115 -0.025287460228 0.602826618919 0.536816529235 -0.393748480599 0.439761543895
1403636624.813555479050 -0.011150587455 0.013785203440 -0.027353968903 0.601516122394 0.541586934832 -0.387465841723 0.441284679109
1403636624.863555669785 -0.008216610176 0.019471971611 -0.026604335802 0.600177857387 0.546523492477 -0.381172813067 0.442499602544
1403636624.913555622101 -0.004199711143 0.028274823073 -0.024126797441 0.599853497315 0.552970975113 -0.372187546156 0.442578030325
1403636624.963555574417 0.001294080462 0.035891655098 -0.017690405845 0.599375977223 0.558952860654 -0.363923278473 0.442583308407
1403636625.013555526733 0.006846413987 0.043986044917 -0.009823286987 0.599786841501 0.563465021614 -0.357754588695 0.441332718533
1403636625.063555717468 0.011699733274 0.047821515153 0.004432415089 0.601283053521 0.566868697172 -0.352582665498 0.439094561234
1403636625.113555431366 0.014926927696 0.052796859078 0.017025976464 0.603069035682 0.569177796821 -0.349894712842 0.435795896875
1403636625.163555622101 0.016308869961 0.056375436466 0.030765713288 0.605777850224 0.568196591317 -0.351775796346 0.431786543212
1403636625.213555574417 0.018465132744 0.057473878269 0.045187067316 0.606578415668 0.566220809465 -0.355382845791 0.430301816743
1403636625.263555765152 0.016914173307 0.060152823498 0.059897589513 0.606040179716 0.563371155850 -0.360050438739 0.430919856689
1403636625.313555479050 0.018707397075 0.054575717556 0.067477592653 0.605244623387 0.561162492296 -0.363969647133 0.431626805315
1403636625.363555669785 0.015177010257 0.056442591386 0.073079605226 0.604454401218 0.560202083099 -0.366610986261 0.431746323310
1403636625.413555622101 0.016799362504 0.055360984312 0.074419741604 0.604687789374 0.560984874246 -0.366378670894 0.430598789783
1403636625.463555574417 0.012208168071 0.057371698813 0.071218867380 0.605534077139 0.562714904518 -0.364808149897 0.428480374610
1403636625.513555526733 0.013851559930 0.058297847218 0.066568099572 0.605914429320 0.563429996375 -0.364433819873 0.427319943905
1403636625.563555717468 0.006793712112 0.059878113523 0.061917132044 0.605903075057 0.564461265162 -0.363850160583 0.426471575151
1403636625.613555431366 0.011327382420 0.058824005260 0.058813411690 0.604835885187 0.565305864521 -0.363702850624 0.426993053779
1403636625.663555622101 0.002898741585 0.059500549334 0.060740395398 0.603633048780 0.565284882057 -0.364546220318 0.428002567503
1403636625.713555574417 0.003445165588 0.057840699118 0.065943032955 0.601839057249 0.564244031196 -0.367312526106 0.429534551108
1403636625.763555765152 -0.006992839449 0.057522916002 0.076527713933 0.599250683137 0.562619284573 -0.370257097396 0.432744544984
1403636625.813555479050 -0.010179681069 0.052245808482 0.090224138596 0.596941570633 0.560521527001 -0.373975926893 0.435451932047
1403636625.863555669785 -0.021275708122 0.050606696158 0.109200341993 0.594634191012 0.557914498616 -0.378363816814 0.438157977491
1403636625.913555622101 -0.025323385860 0.045717412139 0.128569773087 0.593251524306 0.556123654081 -0.381440198368 0.439639039838
1403636625.963555574417 -0.035851191187 0.043250905285 0.152130021293 0.592169832483 0.554768155400 -0.383746560237 0.440801271274
1403636626.013555526733 -0.035514604428 0.038114604534 0.174097894277 0.591087689665 0.553626021239 -0.385905987618 0.441803282529
1403636626.063555717468 -0.044297978295 0.034845704928 0.197281123400 0.592131887535 0.551476948246 -0.389520291823 0.439916975775
1403636626.113555431366 -0.048074414484 0.031971556615 0.224125656916 0.593515030615 0.549248009236 -0.393373146411 0.437406104743
1403636626.163555622101 -0.055530100010 0.028884706378 0.245844475914 0.594883003554 0.546839230709 -0.397141215565 0.435155055974
1403636626.213555574417 -0.058460580430 0.028882383649 0.267389097855 0.596286681213 0.544700943430 -0.400402988269 0.432920920053
1403636626.263555765152 -0.064269400477 0.027441793616 0.283823036427 0.597095817046 0.543517294230 -0.402268232899 0.431562052245
1403636626.313555479050 -0.069032399944 0.029182500907 0.298871698502 0.597234285034 0.543157681436 -0.403175945431 0.430975752106
1403636626.363555669785 -0.073671961480 0.029485453164 0.307786743765 0.596955240767 0.543168386116 -0.403238185353 0.431290517769
1403636626.413555622101 -0.078231203374 0.033336287897 0.313758219621 0.595966899234 0.543767160605 -0.402709182956 0.432395703063
1403636626.463555574417 -0.082398883601 0.033769364179 0.312004786036 0.594248890657 0.545017731086 -0.401440099755 0.434361341585
1403636626.513555526733 -0.085665682502 0.038387606561 0.315049433297 0.591208746298 0.545397438518 -0.401374917392 0.438077650705
1403636626.563555717468 -0.088111977908 0.041851950817 0.316599403576 0.587641755321 0.545998959463 -0.401169152172 0.442295845577
1403636626.613555431366 -0.089663808260 0.047331783784 0.317148622764 0.584413564999 0.546579165719 -0.401302483725 0.445722242212
1403636626.663555622101 -0.089800846174 0.051243718410 0.316836898579 0.581511948325 0.547336535109 -0.401228028289 0.448645339445
1403636626.713555574417 -0.089514129515 0.056652767891 0.315817715299 0.581025533628 0.548556814742 -0.400665675809 0.448287593518
1403636626.763555765152 -0.087038244631 0.060269304744 0.313100805490 0.581245368532 0.550400992218 -0.399655046269 0.446641257965
1403636626.813555479050 -0.085143530753 0.065914958752 0.309775261286 0.582208517145 0.551994289953 -0.398481505926 0.444463762142
1403636626.863555669785 -0.080898556742 0.069503558332 0.305139016530 0.583350348735 0.554193080308 -0.396535688617 0.441963627489
1403636626.913555622101 -0.077345701311 0.074739544842 0.300226929132 0.584877514606 0.556191157155 -0.394413611408 0.439326294168
1403636626.963555574417 -0.072111605111 0.078328772876 0.294238427638 0.586552941270 0.558559811680 -0.391363543063 0.436807922346
1403636627.013555526733 -0.071221165939 0.070049095936 0.288112157672 0.589941384727 0.558358619711 -0.387594418468 0.435861653684
1403636627.063555717468 -0.065339369379 0.073533831372 0.282261117440 0.591749847285 0.559913720745 -0.385095357206 0.433624618095
1403636627.113555431366 -0.059474252939 0.079350426883 0.276781811769 0.593616206640 0.561978160557 -0.382691482422 0.430520122122
1403636627.163555622101 -0.054394451685 0.082772516713 0.276823793393 0.592961183680 0.561297352660 -0.383942517770 0.431196544042
1403636627.213555574417 -0.051674794607 0.086854423158 0.274755528701 0.591651775478 0.560418497948 -0.385204351392 0.433009112374
1403636627.263555765152 -0.047606926022 0.090248441566 0.280408823715 0.589754421295 0.558865465810 -0.387522621691 0.435528795105
1403636627.313555479050 -0.044646000714 0.093941301947 0.284771626042 0.588688048281 0.557334668540 -0.390191460975 0.436549049748
1403636627.363555669785 -0.040185408085 0.097242022237 0.294691193430 0.588464195267 0.556421474017 -0.391505288743 0.436839378981
1403636627.413555622101 -0.037106698076 0.099948879888 0.305350894066 0.588546822969 0.555942804561 -0.392492787996 0.436451196128
1403636627.463555574417 -0.031809639046 0.103397070662 0.319434256457 0.589100794497 0.554453859425 -0.393634376184 0.436569753393
1403636627.513555526733 -0.028566250931 0.106758775461 0.332151010574 0.591473421464 0.553061836453 -0.392797958493 0.435880213551
1403636627.563555717468 -0.023760663431 0.111308523952 0.341886549453 0.594378410339 0.550786168392 -0.391235056571 0.436215580351
1403636627.613555431366 -0.016748189512 0.111625852893 0.349595983670 0.597616290232 0.548341601093 -0.388749524828 0.437092741997
1403636627.663555622101 -0.010645252625 0.116642425211 0.350198098038 0.600991775793 0.547396014171 -0.385346471710 0.436663011761
1403636627.713555574417 -0.006053993606 0.121422849927 0.348693383112 0.605674453279 0.546527747696 -0.380246338590 0.435750616330
1403636627.763555765152 -0.000189284197 0.127268668336 0.343084054349 0.611007069035 0.545766409425 -0.374061841371 0.434611466441
1403636627.813555479050 0.002924191887 0.132497252881 0.339805175486 0.616593471797 0.544474882575 -0.367659523737 0.433804180925
1403636627.863555669785 0.006911351502 0.139095825731 0.332905152859 0.622221415794 0.542647262868 -0.361178319853 0.433502801718
1403636627.913555622101 0.009199206469 0.144938772576 0.327345588948 0.626777115181 0.541720737568 -0.355289531271 0.432964709120
1403636627.963555574417 0.010890381495 0.151392437787 0.323112447813 0.629841945219 0.540204811457 -0.350982360594 0.433923113320
1403636628.013555526733 0.009479454224 0.157524679761 0.323475235436 0.631988742453 0.538662641164 -0.347465752992 0.435546023889
1403636628.063555717468 0.006544908100 0.164161302538 0.325314765633 0.632563472119 0.535877210182 -0.347103037378 0.438427360907
1403636628.113555431366 0.003107919421 0.171068275203 0.330662766829 0.631409587918 0.531410045658 -0.349510177917 0.443585314445
1403636628.163555622101 -0.001711436124 0.177411303963 0.338411362413 0.629209087613 0.525931212820 -0.354158074633 0.449515674497
1403636628.213555574417 -0.008274212744 0.183175044374 0.348848850443 0.627278826717 0.520686701946 -0.359140122646 0.454340185626
1403636628.263555765152 -0.013423440488 0.189277843335 0.359409988041 0.626910032219 0.515823795282 -0.363857873878 0.456636695132
1403636628.313555479050 -0.018294684812 0.197267633749 0.377430263692 0.627105084106 0.511857996295 -0.368505353830 0.457104374641
1403636628.363555669785 -0.022316702626 0.204229076696 0.389532054611 0.627619031065 0.509717077166 -0.370804081260 0.456932365248
1403636628.413555622101 -0.025467967381 0.211436692720 0.401888795857 0.628345354667 0.508398198040 -0.372297754042 0.456188305235
1403636628.463555574417 -0.028208796385 0.219465421606 0.412073346023 0.628900107187 0.507835953576 -0.373265627148 0.455258246522
1403636628.513555526733 -0.029612629552 0.227716036241 0.423021193487 0.629246078909 0.507712261597 -0.374132592674 0.454205278152
1403636628.563555717468 -0.031052738810 0.237033354691 0.430171980228 0.629804482742 0.507588543223 -0.374864339475 0.452964580621
1403636628.613555431366 -0.031840807621 0.246682898508 0.436257795758 0.630021659147 0.507953641931 -0.375736165157 0.451528671124
1403636628.663555622101 -0.032042613180 0.257664399478 0.440280938338 0.629700667796 0.508294648822 -0.376076384734 0.451309396978
1403636628.713555574417 -0.032205511098 0.269298278691 0.443068633692 0.629362527335 0.508960424507 -0.374200484925 0.452588215218
1403636628.763555765152 -0.031293865227 0.282732361100 0.443202356322 0.630517403602 0.509909842283 -0.369710654785 0.453600912958
1403636628.813555479050 -0.030715434416 0.295980208546 0.443332048716 0.632542336138 0.510802959335 -0.363768075576 0.454580374543
1403636628.863555669785 -0.029548076059 0.310556884301 0.441463228510 0.635348409523 0.511190106918 -0.357891826249 0.454896157171
1403636628.913555622101 -0.029856214189 0.324794219812 0.442016177859 0.638562510889 0.511320159375 -0.352497602403 0.454461279544
1403636628.963555574417 -0.027409327628 0.339032568781 0.444141780792 0.641046507160 0.511397915838 -0.348194588650 0.454193874650
1403636629.013555526733 -0.030291177391 0.351400723597 0.456732126108 0.643809651534 0.511046966334 -0.344576501579 0.453439263135
1403636629.063555717468 -0.026458463030 0.364997735408 0.464512359443 0.645793934826 0.509825616402 -0.342277637400 0.453733460898
1403636629.113555431366 -0.026955026947 0.381620491720 0.472213270658 0.647172359994 0.508735835806 -0.339848126551 0.454817586189
1403636629.163555622101 -0.024077940906 0.396280721813 0.480774420171 0.649761877271 0.505778773933 -0.337571038381 0.456117450587
1403636629.213555574417 -0.026782118646 0.414255030223 0.487982822273 0.652133631095 0.501746781734 -0.335624507576 0.458615398921
1403636629.263555765152 -0.025813302285 0.429726697565 0.494483515578 0.654116227823 0.497477547971 -0.334228138908 0.461453790672
1403636629.313555479050 -0.030821020810 0.448105648373 0.498745465392 0.656224002858 0.492713173090 -0.334028822724 0.463711691384
1403636629.363555669785 -0.031234623253 0.463938355435 0.502909562432 0.657912582805 0.488216643166 -0.334745779254 0.465554299727
1403636629.413555622101 -0.038145299032 0.482000227962 0.505925778248 0.659830100870 0.482985016584 -0.336795838727 0.466817174874
1403636629.463555574417 -0.039409303791 0.499053066835 0.507694546450 0.662370606917 0.476169362621 -0.338418701143 0.469042322089
1403636629.513555526733 -0.050892579970 0.521331121928 0.505023724611 0.665822661166 0.469732424443 -0.338476182969 0.470601218516
1403636629.563555717468 -0.054880859776 0.539467346097 0.500949882239 0.670449322518 0.464117291229 -0.335712296792 0.471582548130
1403636629.613555431366 -0.059454370940 0.560168855184 0.494981623433 0.675739811542 0.459886968624 -0.329596845979 0.472488732466
1403636629.663555622101 -0.057307229961 0.582178572115 0.494409362133 0.682141736307 0.456029006593 -0.321657117834 0.472500682835
1403636629.713555574417 -0.060496305733 0.604008526968 0.485958550213 0.688387525466 0.451743296889 -0.313325487355 0.473157212216
1403636629.763555765152 -0.063448892107 0.626321136539 0.476030224660 0.694748465368 0.446716966605 -0.304392457741 0.474461540366
1403636629.813555479050 -0.074858653399 0.647530781273 0.461158562554 0.700931071373 0.440652102002 -0.296386679642 0.476105339517
1403636629.863555669785 -0.078123727043 0.672729683485 0.450169027264 0.706872052871 0.433678643279 -0.289171948826 0.478157211852
1403636629.913555622101 -0.083947219355 0.696879587135 0.438746543156 0.712015405329 0.426947620991 -0.282635284153 0.480486303297
1403636629.963555574417 -0.088051899025 0.721768133139 0.429775829885 0.715962561739 0.421063054418 -0.276828323466 0.483186913854
1403636630.013555526733 -0.092747456335 0.746510774981 0.422359550789 0.719016340129 0.415722105258 -0.272955853427 0.485474753110
1403636630.063555717468 -0.089182631314 0.767447332931 0.422386232272 0.720298100964 0.411016607962 -0.271162866626 0.488576190056
1403636630.113555431366 -0.095941753007 0.795811481946 0.420258645739 0.720145818077 0.405959993210 -0.270394350196 0.493430217966
1403636630.163555622101 -0.101794756810 0.821715170778 0.419529744549 0.718546203836 0.400575166642 -0.271247895236 0.499655349368
1403636630.213555574417 -0.109400545348 0.850649383490 0.421874296261 0.716662572568 0.396107642328 -0.271779533248 0.505598040024
1403636630.263555765152 -0.116203972950 0.878169973030 0.425509918450 0.714882963336 0.391988368318 -0.273059842862 0.510613151075
1403636630.313555479050 -0.124039914286 0.908588752213 0.431432077353 0.714053101159 0.389852210489 -0.273115740326 0.513372394163
1403636630.363555669785 -0.129243971101 0.934930586418 0.435813093838 0.714760105580 0.389345662610 -0.271933801782 0.513400383644
1403636630.413555622101 -0.134679979701 0.963500188138 0.445425228270 0.715691730292 0.389462957526 -0.270685706392 0.512672605336
1403636630.463555574417 -0.139172804953 0.989843952126 0.452435220571 0.716539420365 0.391343427933 -0.268263272622 0.511328071826
1403636630.513555526733 -0.150667293114 1.023701651407 0.474020659684 0.716835244052 0.393042727225 -0.266879379169 0.510333268007
1403636630.563555717468 -0.156221500488 1.050751465993 0.490321436819 0.716456295477 0.395755969561 -0.264408953112 0.510054403708
1403636630.613555431366 -0.167952877876 1.073502283620 0.507393605014 0.715118537349 0.398501072264 -0.262783681860 0.510634026963
1403636630.663555622101 -0.174723377218 1.099643136377 0.517331593395 0.714541548857 0.401132584427 -0.261460295399 0.510060328391
1403636630.713555574417 -0.182648956105 1.126323948726 0.527136674824 0.713949983172 0.403086130153 -0.261219924470 0.509471436163
1403636630.763555765152 -0.190630841204 1.151901088896 0.534784495320 0.713772035022 0.403424802472 -0.262762871810 0.508658612400
1403636630.813555479050 -0.204014968895 1.178980178772 0.541788466995 0.714008706232 0.404242517297 -0.264555385628 0.506744514098
1403636630.863555669785 -0.213191979928 1.204155118703 0.546375046368 0.714186531579 0.404201614860 -0.266403140402 0.505557137661
1403636630.913555622101 -0.221797319443 1.230764035633 0.550902945557 0.714203693491 0.404145559782 -0.268699232062 0.504361153739
1403636630.963555574417 -0.231262163652 1.256071174225 0.552652554663 0.714314313728 0.403863554768 -0.270493238745 0.503470652697
1403636631.013555526733 -0.257610105249 1.289266723218 0.557536966946 0.714496396821 0.404312393792 -0.271558966343 0.502276930542
1403636631.063555717468 -0.268541969296 1.315916576442 0.557388575687 0.713695831535 0.404427503350 -0.273004195878 0.502538917514
1403636631.113555431366 -0.297195531079 1.339038264862 0.560883729573 0.712778038025 0.404210040670 -0.274236574344 0.503344824968
1403636631.163555622101 -0.309364727643 1.365595924562 0.559507841790 0.711916620759 0.404112592562 -0.275217596903 0.504106151496
1403636631.213555574417 -0.323241649382 1.379342675632 0.552554605609 0.710401963227 0.404300965905 -0.276655416720 0.505303433603
1403636631.263555765152 -0.340688493742 1.405234167055 0.548236376921 0.709421328926 0.404410326318 -0.277339839239 0.506217620795
1403636631.313555479050 -0.353632385497 1.429016662666 0.546408984169 0.709354006605 0.404576446752 -0.277926820515 0.505857168067
1403636631.363555669785 -0.366237184677 1.454834456102 0.542342652331 0.708981146605 0.405059980621 -0.277809929048 0.506057100711
1403636631.413555622101 -0.379953602139 1.477989077529 0.538673085470 0.708893477991 0.405525035282 -0.277980517559 0.505713668471
1403636631.463555574417 -0.392587634198 1.501022280950 0.531443876093 0.708390128361 0.406301332547 -0.277730042600 0.505933470575
1403636631.513555526733 -0.405124283821 1.524409016396 0.523241852513 0.707874537587 0.407421704923 -0.277042002595 0.506131328996
1403636631.563555717468 -0.408881920902 1.543964677171 0.524612692833 0.706883869817 0.408546573056 -0.277311613377 0.506461411485
1403636631.613555431366 -0.421362314365 1.566767619925 0.515822162653 0.706423052919 0.409853315578 -0.276740307709 0.506361068906
1403636631.663555622101 -0.434078932250 1.591275297664 0.507923819230 0.706096494476 0.411136570948 -0.276390768294 0.505966998647
1403636631.713555574417 -0.447156076165 1.614158781972 0.501123437121 0.705878691840 0.411990235356 -0.276004664868 0.505787251074
1403636631.763555765152 -0.460239866341 1.636423182986 0.493662189073 0.705626705312 0.412910822000 -0.275692515846 0.505558347308
1403636631.813555479050 -0.473762248182 1.659079483279 0.491261264767 0.705092896540 0.413489244020 -0.275978154431 0.505674510535
1403636631.863555669785 -0.490045376339 1.682086873979 0.488745734671 0.704851371000 0.414460864118 -0.275319734376 0.505574703458
1403636631.913555622101 -0.504632855781 1.706262230839 0.488961534211 0.704813598757 0.415557216229 -0.274417161862 0.505217984956
1403636631.963555574417 -0.525604066966 1.727868806413 0.492134732945 0.704758592136 0.416039354262 -0.273870905669 0.505194328495
1403636632.013555526733 -0.541119112772 1.743377342231 0.492125725862 0.704548713196 0.415891819233 -0.273904855781 0.505589987448
